Li Chen,https://en.wikipedia.org/wiki/Li_Chen_(actor),https://translate.google.com/translate?hl=en&sl=zh-CN&u=https://en.wikipedia.org/wiki/Li_Chen_(actor)&prev=search,https://www.todayonline.com/8days/sceneandheard/entertainment/fan-bingbings-ex-boyfriend-li-chen-has-lost-so-much-weight-after,https://www.straitstimes.com/lifestyle/entertainment/fan-bingbing-li-chen-spotted-eating-together-three-days-after-split-up,https://www.scmp.com/magazines/style/people-events/article/3016477/golden-couple-no-more-inside-fan-bingbings-split,https://www.star2.com/entertainment/2018/10/16/an-bingbing-fiance-li-chen/,https://www.thestar.com.my/news/regional/2019/06/28/forever-no-more-chinese-stars-fan-bingbing-li-chen-announce-split-2-years-after-engagement,https://edition.cnn.com/2019/06/27/entertainment/fan-bingbing-split-li-chen-trnd/index.html,https://entertainment.toggle.sg/entertainment/asianbuzz/article/li-chen-spotted-at-fan-bingbing-s-house-11286842,https://www.channelnewsasia.com/news/lifestyle/fan-bingbing-li-chen-break-up-relationship-11667742,https://www.utsc.utoronto.ca/hcs/li-chen,
Jianbo Chen,https://www.jianbochen.me/,http://scholar.google.com/citations?user=3bwC_f4AAAAJ&hl=en,https://github.com/Jianbo-Lab,https://statistics.berkeley.edu/people/jianbo-chen,https://www.linkedin.com/in/jianbo-chen-b060694b,https://www.researchgate.net/profile/Jianbo_Chen,https://dblp.org/pers/c/Chen:Jianbo,https://ccr.cancer.gov/HIV-DRP-Retroviral-Replication-Laboratory/jianbo-chen,https://arxiv.org/abs/1904.02144,
Fred Hohman,https://fredhohman.com/,http://scholar.google.com/citations?user=1w0TLT8AAAAJ&hl=en,https://www.cc.gatech.edu/grads/f/fhohman3/,https://twitter.com/fredhohman?lang=en,https://github.com/fredhohman,https://www.linkedin.com/in/fredhohman,https://dblp.org/pers/h/Hohman:Fred,https://www.frederickhohman.net/,
Yingwei Li,http://yingwei.li/,http://scholar.google.com/citations?user=_MYfTDwAAAAJ&hl=en,http://scholar.google.com/citations?user=0TVt8QsAAAAJ&hl=en,https://www.linkedin.com/in/yingwei-li-4b438765,https://www.researchgate.net/profile/Yingwei_Li,https://lostoy.github.io/,https://www.journals.elsevier.com/chinese-journal-of-catalysis/editorial-board/yingwei-li,https://www.facebook.com/yingwei.li,https://publons.com/researcher/1326354/yingwei-li/,https://angel.co/yingwei-li,
Matthew Wicker,https://www.matthewwicker.org/,http://scholar.google.com/citations?user=_0qEDNIAAAAJ&hl=en,https://www.cs.ox.ac.uk/people/matthew.wicker/,https://twitter.com/matthew_wicker?lang=en,https://github.com/matthewwicker,https://dblp.org/pers/w/Wicker:Matthew,https://www.linkedin.com/in/matt-wicker-cfa-bab59a98,https://www.linkedin.com/in/matthew-wicker-433908115,https://www.researchgate.net/profile/Matthew_Wicker,
Aamir Mustafa,https://github.com/aamir-mustafa,https://www.facebook.com/public/Aamir-Mustafa,http://scholar.google.co.in/citations?user=fsmC_1QAAAAJ&hl=en,https://in.linkedin.com/pub/dir/Aamir/Mustafa,https://www.linkedin.com/pub/dir/Aamir/Mustafa,https://www.researchgate.net/profile/Aamir_Mustafa2,https://dblp.org/pers/m/Mustafa:Aamir,https://www.aspirationaldistricts.in/fellows/aamir-mustafa/,https://twitter.com/mustafa__aamir,https://www.semanticscholar.org/author/Aamir-Mustafa/49119557,
Xiao Zhang,http://scholar.google.com/citations?user=L-lz7CUAAAAJ&hl=en,https://ai.google/research/people/XiaoZhang,https://shawxiaozhang.github.io/,https://www.linkedin.com/pub/dir/Xiao/Zhang,https://voiland.wsu.edu/faculty-staff/xiao-zhang/,https://chinese.yabla.com/chinese-english-pinyin-dictionary.php?define=xiao+zhang,http://people.virginia.edu/~xz7bc/,https://users.cs.duke.edu/~xzhang/,https://www.facebook.com/public/Xiao-Zhang,
Yujia Liu,https://www.linkedin.com/pub/dir/Yujia/Liu,https://www.linkedin.com/in/yujialiu1992,https://www.facebook.com/public/Yujia-Liu,http://scholar.google.com/citations?user=MQY-wnIAAAAJ&hl=en,https://medicine.uiowa.edu/pharmacology/people/graduate-students/yujia-liu,http://ucibiomems.net/employees/yujia-liu/,http://education.uci.edu/phd-liu-yujia.html,https://dblp.org/pers/l/Liu:Yujia,https://www.researchgate.net/profile/Yujia_Liu3,
Jörn-Henrik Jacobsen,https://jhjacobsen.github.io/,http://scholar.google.de/citations?user=c1FYGAQAAAAJ&hl=de,https://dblp.org/pers/j/Jacobsen:J=ouml=rn=Henrik,https://www.researchgate.net/scientific-contributions/2109192680_Joern-Henrik_Jacobsen,https://arxiv.org/abs/1811.00401,https://arxiv.org/abs/1811.00995,https://slideslive.com/s/jornhenrik-jacobsen-17971?locale=cs,https://slideslive.com/38917903/invertible-neural-networks-for-understanding-and-controlling-learned-representations,https://github.com/jhjacobsen,
Alexandre Araujo,http://scholar.google.fr/citations?user=wsu61VYAAAAJ&hl=en,https://alexandrearaujo.com/,https://twitter.com/alexaraujo_75?lang=en,https://translate.google.com/translate?hl=en&sl=pt&u=https://twitter.com/alexaraujo_75%3Flang%3Den&prev=search,https://github.com/araujoalexandre,https://professoralexandrearaujo.com.br/home/,https://translate.google.com/translate?hl=en&sl=pt&u=https://professoralexandrearaujo.com.br/home/&prev=search,https://dblp.uni-trier.de/pers/hd/a/Araujo:Alexandre,https://www.atptour.com/en/players/alexandre-araujo/af36/overview,https://www.facebook.com/public/Alexandre-Araujo,
Tommaso Dreossi,https://www.linkedin.com/in/tommaso-dreossi-291325121,http://scholar.google.it/citations?user=wlLtbpoAAAAJ&hl=it,https://dblp.org/pers/d/Dreossi:Tommaso,https://github.com/dreossi,http://scholar.google.co.in/citations?user=wlLtbpoAAAAJ&hl=ja,https://arxiv.org/abs/1903.10033,https://arxiv.org/abs/1902.04245,https://www.crunchbase.com/person/tommaso-dreossi,https://pldi19.sigplan.org/profile/tommasodreossi,https://easychair.org/smart-program/CAV2019/person82.html,
Hao-Yun Chen,https://github.com/henry8527,http://scholar.google.com/citations?user=zbhpHsYAAAAJ&hl=zh-TW,https://translate.google.com/translate?hl=en&sl=zh-TW&u=http://scholar.google.com/citations%3Fuser%3DzbhpHsYAAAAJ%26hl%3Dzh-TW&prev=search,https://www.linkedin.com/pub/dir/Hao+Yun/Chen,https://deepai.org/machine-learning/researcher/hao-yun-chen,https://www.researchgate.net/profile/Hao_Yun_Chen,https://twitter.com/3F55bCEltngxKyq,https://arxiv.org/abs/1903.01182,https://www.facebook.com/public/Hao-Yun-Chen?page=5,https://translate.google.com/translate?hl=en&sl=zh-TW&u=https://www.facebook.com/public/Hao-Yun-Chen%3Fpage%3D5&prev=search,https://rocketreach.co/hao-yun-chen-email_55008768,
Matt Jordan,https://en.wikipedia.org/wiki/Matt_Jordan,https://www.bravotv.com/the-daily-dish/kenya-moore-ex-boyfriend-matt-jordan-arrested,https://twitter.com/jordanstrength?lang=en,https://www.facebook.com/mattjordantattoos/,https://www.dailymail.co.uk/tvshowbiz/article-7302799/Kenya-Moores-ex-Matt-Jordan-arrested-assault-theft-threats.html,https://www.youtube.com/channel/UC6nZXhOz_gHr4mlb5UNl9ug,https://www.tmz.com/2019/07/30/kenya-moore-ex-boyfriend-matt-jordan-arrested-arizona-assault-theft/,https://www.instagram.com/mattjordantattoo/?hl=en,
Hassan Ismail Fawaz,http://scholar.google.com/citations?user=oUrGNaoAAAAJ&hl=en,https://github.com/hfawaz,https://hfawaz.github.io/,https://dblp.org/pers/hd/f/Fawaz:Hassan_Ismail,https://www.researchgate.net/profile/Hassan_Ismail_Fawaz2,https://fr.linkedin.com/in/h-fawaz,https://arxiv.org/a/ismailfawaz_h_1.html,https://arxiv.org/abs/1811.01533,https://medium.com/@hassanismailfawaz,https://www.semanticscholar.org/author/Hassan-Ismail-Fawaz/19302914,
Ian Goodfellow,https://en.wikipedia.org/wiki/Ian_Goodfellow,https://www.linkedin.com/in/ian-goodfellow-b7187213,http://scholar.google.ca/citations?user=iYN86KEAAAAJ&hl=en,https://www.quora.com/profile/Ian-Goodfellow,http://www.deeplearningbook.org/,https://www.cnbc.com/2019/04/04/apple-hires-ai-expert-ian-goodfellow-from-google.html,https://github.com/goodfeli,https://hackernoon.com/interview-with-deep-learning-researcher-and-the-ganfather-dr-ian-goodfellow-cd300863ecff,
Susmit Jha,http://susmitjha.github.io/,http://scholar.google.co.in/citations?user=wPNgzO4AAAAJ&hl=en,https://dblp.uni-trier.de/pers/j/Jha:Susmit,http://www.csl.sri.com/people/jha/,https://www.linkedin.com/in/susmitjha,https://ieeexplore.ieee.org/author/37655618700,https://www.longdom.org/editor/susmit-jha-12670,https://www.researchgate.net/profile/Susmit_Jha2,https://ptolemy.berkeley.edu/projects/truststc/people/directory/jha,
Luca Cardelli,https://en.wikipedia.org/wiki/Luca_Cardelli,http://lucacardelli.name/,http://scholar.google.com/citations?user=npBTgSsAAAAJ&hl=en,https://dblp.uni-trier.de/pers/c/Cardelli:Luca,https://www.cs.ox.ac.uk/people/luca.cardelli/,https://royalsociety.org/people/luca-cardelli-11187/,https://www.researchgate.net/profile/Luca_Cardelli,http://www.vcla.at/2018/10/luca-cardelli/,https://arxiv.org/abs/1601.02578,https://www.microsoft.com/en-us/research/event/luca-cardelli-fest/,
Saeid Asgari Taghanaki,http://scholar.google.com/citations?user=SuePM1sAAAAJ&hl=en,https://dblp.org/pers/t/Taghanaki:Saeid_Asgari,https://ca.linkedin.com/in/saeid-asgari-a55a5b5a,https://www2.cs.sfu.ca/~hamarneh/bib/author/TAGHANAKI-SA.html,https://deepai.org/machine-learning/researcher/saeid-asgari-taghanaki,https://arxiv.org/abs/1805.02798,https://arxiv.org/abs/1910.07655,http://webpages.iust.ac.ir/bzamani/saeid/index.httm,http://mlprior.com/articles/author/Saeid%20Asgari%20Taghanaki,https://trane293.github.io/authors/saeid-asgari-taghanaki/,
Yash Sharma,https://www.facebook.com/public/Yash-Sharma,https://www.linkedin.com/pub/dir/Yash/Sharma,https://www.instagram.com/alphayash/?hl=en,https://www.yash-sharma.com/,https://www.youtube.com/channel/UCjNE_PwYInBk1jbLBtScwPg,https://www.cse.iitb.ac.in/~yashsharma/,https://www.mensxp.com/author/325-yash-sharma.html,https://www.youth4work.com/y?keywords=Yash+Sharma,
Ke Sun,https://samsonsjarkal.github.io/KeSun/,http://scholar.google.com/citations?user=8ofU3eUAAAAJ&hl=en,https://scholar.google.com/citations?user=YZWCK4gAAAAJ&hl=en,https://en.wikipedia.org/wiki/Sun_Ke_(footballer),https://www.transfermarkt.co.in/ke-sun/profil/spieler/156851,https://www.linkedin.com/pub/dir/Ke/Sun,https://scholar.google.co.in/citations?user=YZWCK4gAAAAJ&hl=ja,https://sites.google.com/site/kesunshomepage,https://courbure.com/,https://www.kumarrobotics.org/people/ke-sun-phd/,
Jan Philip Göpfert,https://janphilip.gopfert.eu/,https://www.cit-ec.de/en/tcs/jan-goepfert,http://scholar.google.de/citations?user=rbG7pZQAAAAJ&hl=en,https://twitter.com/janphigoe?lang=en,https://www.researchgate.net/scientific-contributions/2074012170_Jan_Philip_Goepfert,https://dblp.uni-trier.de/pers/hd/g/G=ouml=pfert:Jan_Philip,https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp?personId=27345942&lang=en,https://translate.google.com/translate?hl=en&sl=de&u=https://ekvv.uni-bielefeld.de/pers_publ/publ/PersonDetail.jsp%3FpersonId%3D27345942%26lang%3Den&prev=search,https://www.facebook.com/janphigoe,https://github.com/jangop,
Yi Han,https://en.wikipedia.org/wiki/Jin_Yi-han,http://dictionary.pinpinchinese.com/definitions/t/%E9%81%BA%E6%86%BE-yihan,https://translate.google.com/translate?hl=en&sl=zh-TW&u=http://dictionary.pinpinchinese.com/definitions/t/%25E9%2581%25BA%25E6%2586%25BE-yihan&prev=search,http://scholar.google.com/citations?user=e_mtK4kAAAAJ&hl=en,http://scholar.google.com/citations?user=uksW74oAAAAJ&hl=en,https://chinese.yabla.com/chinese-english-pinyin-dictionary.php?define=yi+han,https://www.transfermarkt.co.in/yi-han/profil/spieler/240664,https://www.linkedin.com/pub/dir/Yi/Han,https://www.urbandictionary.com/define.php?term=Yi-Han,
Meysam Sadeghi,http://scholar.google.com/citations?user=PtX1_qoAAAAJ&hl=en,https://dblp.org/pers/s/Sadeghi:Meysam,http://www.laneas.com/meysam-sadeghi,https://se.linkedin.com/in/meysam-sadeghi-67012754,https://github.com/meysamsadeghi,https://sites.google.com/site/meysamsadeghig,https://www.semanticscholar.org/author/Meysam-Sadeghi/9260002,https://www.researchgate.net/publication/314930056_Multi-Cell_Multi-Group_Massive_MIMO_Multicasting_An_Asymptotic_Analysis,https://www.researchgate.net/profile/Meysam_Sadeghi2,
Gavin Weiguang Ding,https://gwding.github.io/,https://gwding.github.io/about/,https://www.borealisai.com/en/team/gavin-weiguang-ding/,https://github.com/gwding,https://ca.linkedin.com/in/gavin-weiguang-ding-59709225,https://dblp.org/pers/d/Ding:Gavin_Weiguang,https://openreview.net/profile?id=~Gavin_Weiguang_Ding1,https://arxiv.org/abs/1902.07623,https://arxiv.org/abs/1902.08336,
Eric Wong,http://www.cs.cmu.edu/~ericwong/,https://www.utdallas.edu/~ewong/,https://www.facebook.com/public/Eric-Wong,https://en.wikipedia.org/wiki/Eric_Wong,http://ericwong.co.uk/,http://scholar.google.com/citations?user=pWnTMRkAAAAJ&hl=en,http://scholar.google.com/citations?user=d9Y04UwAAAAJ&hl=en,https://www.youtube.com/channel/UCCShjixik3HwsLAIrBPGvbw,https://variety.com/2018/music/news/eric-wong-island-records-promoted-chief-operating-officer-1202909639/,
Diego Gragnaniello,http://scholar.google.com/citations?user=fCvwgxQAAAAJ&hl=en,http://www.grip.unina.it/people/userprofile/diego_gragnaniello.html,https://dblp.org/pers/g/Gragnaniello:Diego,https://www.researchgate.net/profile/Diego_Gragnaniello,https://ieeexplore.ieee.org/author/37064752900,https://it.linkedin.com/in/diego-gragnaniello-42957517,https://translate.google.com/translate?hl=en&sl=it&u=https://it.linkedin.com/in/diego-gragnaniello-42957517&prev=search,https://arxiv.org/abs/1909.06751,https://www.semanticscholar.org/author/Diego-Gragnaniello/1679081,https://deepai.org/machine-learning/researcher/diego-gragnaniello,http://publications.idiap.ch/index.php/authors/show/1617,
Abdullah Al-Dujaili,http://scholar.google.com.sg/citations?user=r7g5r7cAAAAJ&hl=en,https://ash-aldujaili.github.io/,https://www.linkedin.com/in/abdullahaldujaili,http://scholar.google.com/citations?user=r7g5r7cAAAAJ&hl=nl,https://dblp.org/pers/a/Al=Dujaili:Abdullah,https://www.researchgate.net/profile/Abdullah_Al-Dujaili,https://twitter.com/ashaldujaili,https://github.com/ash-aldujaili,https://medium.com/@ash.aldujaili,
Silvija Kokalj-Filipovic,https://www.linkedin.com/in/silvija-kokalj-filipovic-34380a89,https://dblp.org/pers/k/Kokalj=Filipovic:Silvija,http://www.winlab.rutgers.edu/~skokalj/,https://www.instagram.com/kokaljfilipovic/?hl=en,https://www.itsoc.org/profiles/skokalj,https://deepai.org/machine-learning/researcher/silvija-kokalj-filipovic,https://www.semanticscholar.org/author/Silvija-Kokalj-Filipovic/1744390,https://ieeexplore.ieee.org/author/38365944500,https://arxiv.org/abs/1902.08034,
Ahmed Abusnaina,http://scholar.google.com/citations?user=j4bDKW8AAAAJ&hl=en,http://scholar.google.co.in/citations?user=HDseboIAAAAJ&hl=en,https://dblp.org/pers/hd/a/Abusnaina:Ahmed_A=,https://www.birzeit.edu/en/faculty-staff/ahmed-abusnaina,https://en.wikipedia.org/wiki/Ahmed_Busnaina,http://www.mie.neu.edu/people/busnaina-ahmed,https://www.linkedin.com/in/ahmed-abusnaina-958b4b138,https://arxiv.org/abs/1902.04416,https://www.cs.ucf.edu/~mohaisen/,https://www.researchgate.net/profile/Ahmed_Busnaina,
Xiaolei Liu,http://www.ou.edu/mcee/geosciences/people/faculty/xiaolei_liu,https://www.linkedin.com/pub/dir/Xiaolei/Liu,http://scholar.google.com/citations?user=dM7uPXcAAAAJ&hl=en,https://www.feinberg.northwestern.edu/faculty-profiles/az/profile.html?xid=42525,https://www.gla.ac.uk/schools/engineering/staff/xiaoleiliu/,https://lymphaticnetwork.org/news-events/xiaolei-liu-lern-travel-award-winner,https://lymphaticnetwork.org/news-events/xiaolei-liu-2018-lern-travel-award-winner,http://lauraxiaoleiliu.gsm.pku.edu.cn/?ekfcjeknglnopphl,https://summons.mit.edu/project/xiaolei-liu/,
Priyadarshini Panda,http://scholar.google.com/citations?user=qA5WsYUAAAAJ&hl=en,https://seas.yale.edu/faculty-research/faculty-directory/priya-panda,https://www.facebook.com/public/Priyadarshini-Panda,https://www.linkedin.com/in/priyadarshini-panda-83985350,https://www.linkedin.com/pub/dir/Priyadarshini/Panda,https://dblp.uni-trier.de/pers/p/Panda:Priyadarshini,https://dblp.org/pers/p/Panda:Priyadarshini,https://twitter.com/priyapanda12?lang=en,
Derui Wang,http://scholar.google.com.au/citations?user=uAbiaaUAAAAJ&hl=en,https://dblp.uni-trier.de/pers/hd/w/Wang:Derui,https://www.researchgate.net/profile/Derui_Wang,https://www.linkedin.com/in/derek-derui-wang-897035166,http://dblp.org/pers/w/Wang:Derui,https://www.semanticscholar.org/author/Derui-Wang/2860169,https://arxiv.org/abs/1902.06531,https://arxiv.org/abs/1803.05123,https://orcid.org/0000-0003-1388-7715,http://scholar.google.co.in/citations?user=UemwIpIAAAAJ&hl=ja,
Alberto Marchisio,https://ti.tuwien.ac.at/ecs/people/marchisio,https://dblp.org/pers/m/Marchisio:Alberto,https://www.facebook.com/public/Alberto-Marchisio,https://www.linkedin.com/pub/dir/Alberto/Marchisio,https://www.instagram.com/albimarchisio/?hl=en,https://www.researchgate.net/profile/Alberto_Marchisio,https://www.researchgate.net/publication/333155346_CapsAcc_An_Efficient_Hardware_Accelerator_for_CapsuleNets_with_Data_Reuse,https://arxiv.org/abs/1901.09878,https://www.profillic.com/search?query=Alberto%20Marchisio,
Sahil Singla,https://www.cs.princeton.edu/~singla/,http://www.cs.cmu.edu/~ssingla/,https://in.linkedin.com/in/sahil-singla-94112141,https://www.facebook.com/public/Sahil-Singla,http://scholar.google.co.in/citations?user=BHZT068AAAAJ&hl=en,https://www.ias.edu/scholars/sahil-singla,https://dblp.org/pers/s/Singla:Sahil,https://simons.berkeley.edu/people/sahil-singla,
Cory Cornelius,http://scholar.google.com/citations?user=t_z6rYcAAAAJ&hl=en,https://www.linkedin.com/pub/dir/Cory/Cornelius,https://www.linkedin.com/in/cory-cornelius-299333100,https://dxoig.mn/,https://www.facebook.com/public/Cory-Cornelius,http://dartmouth.academia.edu/CoryCornelius,https://dblp.uni-trier.de/pers/c/Cornelius:Cory,https://www.usenix.org/conference/healthsec10/speaker-or-organizer/cory-cornelius-dartmouth-college,https://ieeexplore.ieee.org/author/37886991700,
Song Bai,http://scholar.google.com/citations?user=LXuWMF4AAAAJ&hl=en,http://songbai.site/,https://sites.google.com/site/songbaihust/,https://dblp.org/pers/b/Bai:Song,http://scholar.google.co.in/citations?user=LXuWMF4AAAAJ&hl=ja,http://www.robots.ox.ac.uk/~tvg/people.php,https://arxiv.org/abs/1703.08359,https://www.lunduniversity.lu.se/lucat/user/9e7edded436014d9f5ac30d78d0da024,
Faiq Khalid,https://dblp.org/pers/k/Khalid:Faiq,https://ti.tuwien.ac.at/ecs/people/khalid,https://ti.tuwien.ac.at/ecs/people/khalid/publications,http://scholar.google.com/citations?user=KGVRN_MAAAAJ&hl=en,https://www.researchgate.net/profile/Faiq_Khalid,https://www.semanticscholar.org/author/Faiq-Khalid/32030020,https://ieeexplore.ieee.org/author/37086152932,https://arxiv.org/abs/1901.07299,https://arxiv.org/abs/1812.05446,http://save.seecs.nust.edu.pk/faiqkhalid/,
Ishai Rosenberg,https://dblp.org/pers/r/Rosenberg:Ishai,https://il.linkedin.com/in/ishai-rosenberg-9792521b,https://arxiv.org/abs/1809.08479,https://arxiv.org/abs/1707.05970,https://www.researchgate.net/scientific-contributions/2130773143_Ishai_Rosenberg,https://www.researchgate.net/scientific-contributions/2134321464_Ishai_Rosenberg,https://scholars.bgu.ac.il/display/n129862,http://openu.academia.edu/IshaiRosenberg,https://hal.inria.fr/hal-01639619,
Hui Xie,https://www.sfu.ca/fhs/people/profiles/hui-xie.html,http://scholar.google.com.sg/citations?user=wCC0d9EAAAAJ&hl=en,http://scholar.google.com/citations?user=kB2OePYAAAAJ&hl=en,http://scholar.google.com/citations?user=tspejLAAAAAJ&hl=en,https://www.linkedin.com/in/hui-xie-01794ba5,https://www.linkedin.com/pub/dir/Hui/Xie,https://huixie.people.uic.edu/CV-Xie.pdf,https://www.westernsydney.edu.au/staff_profiles/WSU/doctor_hui_xie,https://www.researchgate.net/scientific-contributions/2137906453_Hui_Xie,https://www.gre.ac.uk/people/rep/fach/hui-xie,
Thomas Gebhart,http://scholar.google.com/citations?user=HMGjFuwAAAAJ&hl=en,http://www.thomas-gebhart.de/,https://translate.google.com/translate?hl=en&sl=de&u=http://www.thomas-gebhart.de/&prev=search,https://de.wikipedia.org/wiki/Thomas_Gebhart,https://translate.google.com/translate?hl=en&sl=de&u=https://de.wikipedia.org/wiki/Thomas_Gebhart&prev=search,https://www.linkedin.com/pub/dir/Tom/Gebhart,https://www.linkedin.com/pub/dir/Thomas/Gebhart,https://www.facebook.com/public/Thomas-Gebhart,https://www.facebook.com/public/Tom-Gebhart,https://www.bundesgesundheitsministerium.de/ministerium/leitung-des-hauses/psts-thomas-gebhart.html,https://translate.google.com/translate?hl=en&sl=de&u=https://www.bundesgesundheitsministerium.de/ministerium/leitung-des-hauses/psts-thomas-gebhart.html&prev=search,
Yi Shi,https://ece.vt.edu/people/profile/shi,http://scholar.google.co.in/citations?user=BQdhwo4AAAAJ&hl=en,http://scholar.google.co.in/citations?user=b9RhSrMAAAAJ&hl=en,http://scholar.google.com/citations?user=BVeucPEAAAAJ&hl=en,https://www.linkedin.com/pub/dir/Yi/Shi,https://cn.linkedin.com/in/yishi88,https://translate.google.com/translate?hl=en&sl=zh-CN&u=https://cn.linkedin.com/in/yishi88&prev=search,https://www.isb.pitt.edu/people/faculty/yi-shi-phd,https://www.forbes.com/pictures/hmfd45gg/yi-shi-27/,https://www.forbes.com/profile/shi-yi/,https://www.crunchbase.com/person/yi-shi-3,
Ilia Shumailov,https://www.cl.cam.ac.uk/~is410/,http://scholar.google.co.uk/citations?user=e-YbZyEAAAAJ&hl=en,https://www.researchgate.net/profile/Ilia_Shumailov,https://dblp.org/pers/s/Shumailov:Ilia,https://twitter.com/iliaishacked,http://arxiv.org/abs/1909.02918,https://www.semanticscholar.org/author/Ilia-Shumailov/47473421,https://github.com/iliaishacked?tab=followers,https://easychair.org/smart-slide/author/mLFG,https://deepai.org/machine-learning/researcher/ilia-shumailov,
Tianyu Du,https://www.tianyudu.com/,http://scholar.google.com/citations?user=kBqTzrwAAAAJ&hl=zh-CN,https://scholar.google.com/citations?user=kBqTzrwAAAAJ&hl=en,https://ca.linkedin.com/in/tianyu-du-7a56a7155,https://dblp.org/pers/d/Du:Tianyu,https://github.com/TianyuDu,https://nesa.zju.edu.cn/webpage/crew/dty.html,https://www.researchgate.net/profile/Tianyu_Du4,https://www.researchgate.net/profile/Tianyu_Du5,
Luiz G. Hafemann,http://scholar.google.com/citations?user=6LIgQn4AAAAJ&hl=en,https://github.com/luizgh,https://ca.linkedin.com/in/luizgustavohafemann,https://dblp.org/pers/h/Hafemann:Luiz_G=,https://luizgh.github.io/,https://www.researchgate.net/profile/Luiz_Gustavo_Hafemann,https://ieeexplore.ieee.org/author/37085484890,https://arxiv.org/abs/1507.07909,https://arxiv.org/abs/1910.08060,https://www.semanticscholar.org/paper/Learning-Features-for-Offline-Handwritten-Signature-Hafemann-Sabourin/1e8334fb9e032fb328aa711b150e6a4d55f7857c,
Qiang Zeng,https://sites.google.com/site/qzeng14/,https://cse.sc.edu/~zeng1/,https://sc.edu/study/colleges_schools/engineering_and_computing/faculty-staff/qiangzeng.php,http://scholar.google.com/citations?user=ZkT_5h4AAAAJ&hl=en,http://scholar.google.com/citations?user=MyenjCsAAAAJ&hl=en,https://www.linkedin.com/pub/dir/Qiang/Zeng,https://www.linkedin.com/in/qiang-zeng-99461946,https://www.facebook.com/cse.usc/posts/new-faculty-dr-qiang-zengwe-are-happy-to-welcome-dr-qiang-zeng-to-the-department/2182578155317680/,https://faculty.math.illinois.edu/~zeng8/,https://dblp.org/pers/hd/z/Zeng:Qiang,
Krishan Rajaratnam,https://www.linkedin.com/pub/dir/Krishan/Rajaratnam,https://ca.linkedin.com/in/krishan-rajaratnam-1b16b8ab,https://surgery.mcmaster.ca/bio/krishan-rajaratnam,https://machand.ca/blog/staff/krishan-rajaratnam/,https://www.facebook.com/krishan.raj.25,http://macortho.com/all_faculty.php?cmark=1&viewprofile=96&popup=true,https://uwaterloo.ca/applied-mathematics/about/people/k2rajara,https://dblp.org/pers/r/Rajaratnam:Krishan,https://www.cpso.on.ca/DoctorDetails/K-Rajaratnam/0057654-69242,
Yue Zhao,https://www.andrew.cmu.edu/user/yuezhao2/,https://zhaoyue-zephyrus.github.io/,https://engineering.uark.edu/directory/index/uid/yuezhao/name/Yue+Zhao/,https://www.linkedin.com/pub/dir/Yue/Zhao,https://www.stonybrook.edu/commcms/electrical/people/-core_faculty/zhao_yue,http://scholar.google.co.in/citations?user=V6ZNlZEAAAAJ&hl=en,http://scholar.google.com/citations?user=DmuwCY8AAAAJ&hl=en,http://www.ece.sunysb.edu/~yzhao/,http://scholar.google.com.hk/citations?user=6_U35tAAAAAJ&hl=en,http://www.physics.utah.edu/~zhaoyue/,
Deqiang Li,https://www.medschool.umaryland.edu/profiles/Li-Deqiang/,https://www.linkedin.com/in/deqiang-li-7058b910,https://www.researchgate.net/profile/Deqiang_Li6,https://dblp.uni-trier.de/pers/hd/l/Li:Deqiang,https://www.sciencemag.org/author/deqiang-li,https://www.pubfacts.com/author/Deqiang+Li,https://ieeexplore.ieee.org/author/37420258000,https://arxiv.org/abs/1812.08108,http://www.umbiopark.com/news-events/events/4046/change-heart-cellular-and-genetic-dissection-cardiovascular-development-and,https://marinebiotechnology.umbc.edu/events/?id=67422,
Tsui-Wei Weng,http://scholar.google.com/citations?user=v8GM4xoAAAAJ&hl=en,https://lilyweng.github.io/,https://dblp.org/pers/w/Weng:Tsui=Wei,https://www.linkedin.com/in/tsui-wei-lily-weng-b27a937b,https://arxiv.org/abs/1812.08329,https://arxiv.org/abs/1810.08640,https://www.semanticscholar.org/author/Tsui-Wei-Weng/27836724,https://deepai.org/machine-learning/researcher/tsui-wei-weng,https://papers.nips.cc/paper/7742-efficient-neural-network-robustness-certification-with-general-activation-functions.pdf,
Xiaowei Huang,https://cgi.csc.liv.ac.uk/~xiaowei/,http://scholar.google.com/citations?user=X4fLCCIAAAAJ&hl=en,https://dblp.org/pers/h/Huang:Xiaowei,https://www.researchgate.net/profile/Xiaowei_Huang2,http://orcid.org/0000-0001-6267-0366,https://twitter.com/xiaoweih?lang=en,https://www.liverpool.ac.uk/computer-science/staff/xiaowei-huang/,https://www.cs.ox.ac.uk/people/xiaowei.huang/,http://lcs.ios.ac.cn/ssfm/Teachers/Teachers1.html,
Zhewei Yao,https://yaozhewei.github.io/,http://scholar.google.com/citations?user=gpSeMjYAAAAJ&hl=en,https://math.berkeley.edu/people/grad/zhewei-yao,https://www.linkedin.com/in/zhewei-yao-943305139,https://www.researchgate.net/profile/Zhewei_Yao,https://dblp.org/pers/hd/y/Yao:Zhewei,https://github.com/yaozhewei,https://arxiv.org/abs/1802.08241,https://arxiv.org/abs/1903.06237,https://www.semanticscholar.org/author/Zhewei-Yao/9088433,
